Sentence: 0	[subject, predicate, object, confidence level] 
Sentence: 187	[Supreme Court decision,is in,Dred Scott,1.0]  

Sentence: 187	[Lincoln,denounced Supreme Court decision as,part,1.0]  

Sentence: 187	[Lincoln,denounced,Supreme Court decision in Dred Scott,1.0]  

Sentence: 187	[Lincoln,denounced,Supreme Court decision,1.0]  

 
Sentence: 188	[October 16 1854,is in,his Peoria Speech,1.0]  

Sentence: 188	[Lincoln,declared,his opposition,1.0]  

Sentence: 188	[he,repeated en,route,1.0]  

Sentence: 188	[Lincoln,declared,his opposition to slavery,1.0]  

Sentence: 188	[Lincoln,declared On,October 16 1854,0.022365932509734954]  

Sentence: 188	[Lincoln,declared On,October 16 1854 in his Peoria Speech,0.022365932509734954]  

Sentence: 188	[he,repeated en,route to presidency,1.0]  

 
Sentence: 189	[he,Speaking in,his Kentucky accent,1.0]  

Sentence: 189	[he,Speaking with,very powerful voice,1.0]  

Sentence: 189	[he,Speaking with,powerful voice,1.0]  

Sentence: 189	[he,Speaking with,voice,1.0]  

 
 
 
Sentence: 192	[it,deprives,our example of its just influence,1.0]  

Sentence: 192	[it,deprives,our example of its just influence in world,1.0]  

Sentence: 192	[it,deprives,our example,1.0]  

Sentence: 192	[it,deprives,our republican example of its influence,1.0]  

Sentence: 192	[I,hate,it,0.4894629445761248]  

Sentence: 192	[it,deprives,our republican example,1.0]  

Sentence: 192	[it,deprives,our example of its influence,1.0]  

Sentence: 192	[it,deprives,our republican example of its just influence,1.0]  

Sentence: 192	[it,deprives,our republican example of its just influence in world,1.0]  

Sentence: 192	[it,deprives,our example of its influence in world,1.0]  

Sentence: 192	[it,deprives,our republican example of its influence in world,1.0]  

Sentence: 192	[its just influence,is in,world,1.0]  

 
Sentence: 193	[Lincoln,ran as,Whig for U.S. Senate seat,1.0]  

Sentence: 193	[Lincoln,ran In,late 1854,1.0]  

Sentence: 193	[Lincoln,ran as,Whig,1.0]  

Sentence: 193	[Lincoln,ran as,Whig for U.S. Senate seat from Illinois,1.0]  

 
Sentence: 194	[senators,were,elected,1.0]  

Sentence: 194	[senators,were,At time elected by state legislature,1.0]  

Sentence: 194	[senators,were elected by,state legislature,1.0]  

Sentence: 194	[senators,were elected At,time,1.0]  

 
Sentence: 195	[his support,began,leading in first six rounds of voting,1.0]  

Sentence: 195	[his support,began,leading,1.0]  

Sentence: 195	[his support,began,leading in six rounds of voting,1.0]  

Sentence: 195	[his support,leading in,six rounds,1.0]  

Sentence: 195	[his support,leading in,first six rounds of voting in Illinois assembly,1.0]  

Sentence: 195	[his support,began,leading in six rounds,1.0]  

Sentence: 195	[his support,began,leading in six rounds of voting in Illinois assembly,1.0]  

Sentence: 195	[voting,is in,Illinois assembly,1.0]  

Sentence: 195	[his support,began,leading in first six rounds,1.0]  

Sentence: 195	[his support,leading in,first six rounds,1.0]  

Sentence: 195	[his support,began,dwindle,1.0]  

Sentence: 195	[his support,began,leading in first six rounds of voting in Illinois assembly,1.0]  

Sentence: 195	[Lincoln,instructed,his backers,1.0]  

Sentence: 195	[his support,leading in,first six rounds of voting,1.0]  

Sentence: 195	[his support,leading in,six rounds of voting,1.0]  

Sentence: 195	[his support,leading in,six rounds of voting in Illinois assembly,1.0]  

Sentence: 195	[his backers,vote for,Lyman Trumbull,1.0]  

 
Sentence: 196	[Whigs,had,had irreparably split,1.0]  

Sentence: 196	[Whigs,had,had irreparably split by Kansas-Nebraska Act,1.0]  

Sentence: 196	[Whigs,had,had split,1.0]  

Sentence: 196	[Whigs,had,had split by Kansas-Nebraska Act,1.0]  

 
 
Sentence: 198	[he,forging,shape of Republican Party,1.0]  

Sentence: 198	[he,forging,shape,1.0]  

Sentence: 198	[he,was instrumental on,disenchanted Free Soil,1.0]  

Sentence: 198	[he,was instrumental on,Free Soil,1.0]  

Sentence: 198	[he,was,instrumental,1.0]  

Sentence: 198	[he,forging,shape of new Republican Party,1.0]  

 
Sentence: 199	[Lincoln,become,party 's candidate,1.0]  

Sentence: 199	[Lincoln,placed,second,1.0]  

Sentence: 199	[Lincoln,become,party 's candidate for vice president,1.0]  

Sentence: 199	[party,has,candidate for vice president,1.0]  

Sentence: 199	[Lincoln,placed,second in contest,1.0]  

 
Sentence: 200	[Douglas,leading to,fight for control of Democratic Party,1.0]  

Sentence: 200	[Douglas,leading to,fight for control,1.0]  

Sentence: 200	[Douglas,broke In,1857-1858,1.0]  

Sentence: 200	[Douglas,broke with,President James Buchanan,1.0]  

Sentence: 200	[Douglas,leading to,fight,1.0]  

 
Sentence: 201	[eastern Republicans,even favored,reelection of Douglas for Senate,1.0]  

Sentence: 201	[Republicans,favored,reelection of Douglas,1.0]  

Sentence: 201	[he,had led,opposition,1.0]  

Sentence: 201	[eastern Republicans,even favored reelection in,1858,1.0]  

Sentence: 201	[eastern Republicans,favored,reelection of Douglas for Senate,1.0]  

Sentence: 201	[Republicans,even favored,reelection for Senate,1.0]  

Sentence: 201	[eastern Republicans,even favored,reelection for Senate,1.0]  

Sentence: 201	[eastern Republicans,favored,reelection,1.0]  

Sentence: 201	[eastern Republicans,favored,reelection for Senate,1.0]  

Sentence: 201	[eastern Republicans,favored reelection in,1858,1.0]  

Sentence: 201	[he,had led,opposition to Lecompton Constitution,1.0]  

Sentence: 201	[Republicans,even favored,reelection of Douglas,1.0]  

Sentence: 201	[Republicans,favored,reelection of Douglas for Senate,1.0]  

Sentence: 201	[Republicans,even favored,reelection,1.0]  

Sentence: 201	[eastern Republicans,favored,reelection of Douglas,1.0]  

Sentence: 201	[Republicans,favored,reelection for Senate,1.0]  

Sentence: 201	[eastern Republicans,even favored,reelection of Douglas,1.0]  

Sentence: 201	[Republicans,favored reelection in,1858,1.0]  

Sentence: 201	[Republicans,even favored reelection in,1858,1.0]  

Sentence: 201	[Republicans,even favored,reelection of Douglas for Senate,1.0]  

Sentence: 201	[eastern Republicans,even favored,reelection,1.0]  

Sentence: 201	[Republicans,favored,reelection,1.0]  

Sentence: 201	[he,opposition to,Lecompton Constitution,0.7409145292678462]  

 
Sentence: 202	[its decision,is in,Dred Scott,1.0]  

Sentence: 202	[Supreme Court,issued,its decision in Dred Scott,1.0]  

Sentence: 202	[Supreme Court,issued,its decision,1.0]  

 
Sentence: 203	[it,was,product,1.0]  

Sentence: 203	[Lincoln,denounced,decision,1.0]  

 
 
Sentence: 205	[Lincoln,delivered,his House Divided Speech,1.0]  

Sentence: 205	[state Republican party convention,nominated,him,1.0]  

 
 
Sentence: 207	[it,be,divided,1.0]  

Sentence: 207	[it,cease,divided,1.0]  

 
 
Sentence: 209	[speech,created,evocative image,1.0]  

Sentence: 209	[speech,created,evocative image of danger of disunion caused,1.0]  

Sentence: 209	[speech,rallied,Republicans,1.0]  

Sentence: 209	[speech,rallied Republicans across,North,1.0]  

Sentence: 209	[speech,created,image of danger of disunion,1.0]  

Sentence: 209	[speech,created,image of danger caused by slavery debate,1.0]  

Sentence: 209	[speech,created,image of danger,1.0]  

Sentence: 209	[speech,created,image of danger of disunion caused,1.0]  

Sentence: 209	[speech,created,image,1.0]  

Sentence: 209	[speech,created,evocative image of danger caused,1.0]  

Sentence: 209	[speech,created,evocative image of danger caused by slavery debate,1.0]  

Sentence: 209	[speech,created,evocative image of danger of disunion caused by slavery debate,1.0]  

Sentence: 209	[speech,created,evocative image of danger of disunion,1.0]  

Sentence: 209	[speech,created,image of danger caused,1.0]  

Sentence: 209	[speech,created,evocative image of danger,1.0]  

Sentence: 209	[speech,created,image of danger of disunion caused by slavery debate,1.0]  

 
Sentence: 210	[stage,was set for,campaign for statewide election,1.0]  

Sentence: 210	[stage,was set for,campaign for election,1.0]  

Sentence: 210	[stage,was set for,campaign,1.0]  

Sentence: 210	[stage,was,then set for campaign for election,1.0]  

Sentence: 210	[stage,was,set,1.0]  

Sentence: 210	[stage,was,then set for campaign for statewide election of Illinois legislature,1.0]  

Sentence: 210	[stage,was,then set for campaign,1.0]  

Sentence: 210	[stage,was set for,campaign for statewide election of Illinois legislature,1.0]  

Sentence: 210	[stage,was,then set for campaign for statewide election,1.0]  

Sentence: 210	[stage,was set for,campaign for election of Illinois legislature,1.0]  

Sentence: 210	[stage,was,then set for campaign for election of Illinois legislature,1.0]  

Sentence: 210	[stage,was,then set,1.0]  

 
Sentence: 211	[1858,in debates is,year of his debates with Stephen Douglas over slavery,1.0]  

Sentence: 211	[Lincoln-Douglas debates,is in,1858,1.0]  

Sentence: 211	[Lincoln-Douglas debates,year of,his debates with Stephen Douglas over slavery,1.0]  

Sentence: 211	[his debates,is with,Stephen Douglas,1.0]  

 
Sentence: 212	[Senate campaign,featured,famous debates in American history,1.0]  

Sentence: 212	[Senate campaign,featured,political debates in history,1.0]  

Sentence: 212	[Senate campaign,featured,seven Lincoln-Douglas debates,1.0]  

Sentence: 212	[seven Lincoln-Douglas debates,debates in,American history,1.0]  

Sentence: 212	[Senate campaign,featured,most famous debates,1.0]  

Sentence: 212	[Senate campaign,featured,most famous debates in American history,1.0]  

Sentence: 212	[Senate campaign,featured,famous political debates,1.0]  

Sentence: 212	[Senate campaign,featured,debates in American history,1.0]  

Sentence: 212	[Senate campaign,featured,most famous debates in history,1.0]  

Sentence: 212	[Senate campaign,featured,most famous political debates in American history,1.0]  

Sentence: 212	[Senate campaign,featured,political debates,1.0]  

Sentence: 212	[Senate campaign,featured,famous debates,1.0]  

Sentence: 212	[Senate campaign,featured,most famous political debates,1.0]  

Sentence: 212	[famous political debates,is in,American history,1.0]  

Sentence: 212	[Senate campaign,featured,seven Lincoln-Douglas debates of 1858,1.0]  

Sentence: 212	[Senate campaign,featured,famous political debates in history,1.0]  

Sentence: 212	[Senate campaign,featured,most famous political debates in history,1.0]  

Sentence: 212	[Senate campaign,featured,political debates in American history,1.0]  

Sentence: 212	[1858,of debates is,most famous political debates in American history,1.0]  

Sentence: 212	[Senate campaign,featured,debates in history,1.0]  

Sentence: 212	[Senate campaign,featured,famous debates in history,1.0]  

Sentence: 212	[Senate campaign,featured,debates,1.0]  

Sentence: 212	[Senate campaign,featured,famous political debates in American history,1.0]  

 
Sentence: 213	[principals,stood in,contrast,1.0]  

Sentence: 213	[principals,stood physically and politically in,contrast,1.0]  

Sentence: 213	[principals,stood physically in,stark contrast,1.0]  

Sentence: 213	[principals,stood in,stark contrast,1.0]  

Sentence: 213	[principals,stood physically in,contrast,1.0]  

Sentence: 213	[principals,stood physically and politically in,stark contrast,1.0]  

 
Sentence: 214	[Slave Power,threatening,values,1.0]  

Sentence: 214	[Slave Power,accused,Lincoln,1.0]  

Sentence: 214	[men,are,created,1.0]  

Sentence: 214	[Slave Power,accused,Douglas,1.0]  

Sentence: 214	[local settlers,were,free,1.0]  

Sentence: 214	[Douglas,emphasized,his Freeport Doctrine,1.0]  

Sentence: 214	[Slave Power,values of,republicanism,0.9070992582895919]  

Sentence: 214	[settlers,were,free,1.0]  

Sentence: 214	[men,are created,equal,1.0]  

 
Sentence: 215	[debates,drew crowds in,thousands,1.0]  

Sentence: 215	[debates,had,atmosphere,1.0]  

Sentence: 215	[debates,had,atmosphere of prize fight,1.0]  

Sentence: 215	[debates,drew,crowds,1.0]  

 
Sentence: 216	[Douglas ' sovereignty theory,was,threat,1.0]  

Sentence: 216	[Douglas ' popular sovereignty theory,was threat to,nation 's morality,1.0]  

Sentence: 216	[Douglas ' popular sovereignty theory,was,threat,1.0]  

Sentence: 216	[nation,to,morality,1.0]  

Sentence: 216	[Douglas ' sovereignty theory,was threat to,nation 's morality,1.0]  

 
 
Sentence: 218	[candidates,won,more popular votes,1.0]  

Sentence: 218	[Republican candidates,won,votes,1.0]  

Sentence: 218	[legislative candidates,won,popular votes,1.0]  

Sentence: 218	[candidates,won,votes,1.0]  

Sentence: 218	[legislative candidates,won,more popular votes,1.0]  

Sentence: 218	[Democrats,won,more seats,1.0]  

Sentence: 218	[legislative candidates,won,votes,1.0]  

Sentence: 218	[Democrats,won,seats,1.0]  

Sentence: 218	[Republican legislative candidates,won,more popular votes,1.0]  

Sentence: 218	[Republican candidates,won,popular votes,1.0]  

Sentence: 218	[Republican legislative candidates,won,popular votes,1.0]  

Sentence: 218	[candidates,won,popular votes,1.0]  

Sentence: 218	[Republican candidates,won,more popular votes,1.0]  

Sentence: 218	[Republican legislative candidates,won,votes,1.0]  

 
Sentence: 219	[his articulation,gave reputation Despite,bitterness of defeat,1.0]  

Sentence: 219	[his articulation,gave,reputation,1.0]  

Sentence: 219	[his articulation,gave reputation Despite,bitterness,1.0]  

Sentence: 219	[his articulation,gave reputation Despite,bitterness of defeat for Lincoln,1.0]  

Sentence: 219	[his articulation,gave,political reputation,1.0]  

Sentence: 219	[his articulation,gave,national reputation,1.0]  

Sentence: 219	[his articulation,gave,him,1.0]  

Sentence: 219	[his articulation,gave,national political reputation,1.0]  

 
Sentence: 220	[state,of,130,000 German Americans,1.0]  

Sentence: 220	[Lincoln,purchased,Illinois Staats-Anzeiger,1.0]  

Sentence: 220	[Lincoln,purchased,newspaper,1.0]  

Sentence: 220	[Lincoln,purchased,German-language newspaper,1.0]  

Sentence: 220	[Lincoln,purchased Illinois Staats-Anzeiger In,May 1859,1.0]  

 
Sentence: 221	[New York party leaders,give,speech at Cooper Union,1.0]  

Sentence: 221	[New York party leaders,give speech to,group of Republicans,1.0]  

Sentence: 221	[New York party leaders,give speech to,group of powerful Republicans,1.0]  

Sentence: 221	[New York party leaders,invited Lincoln On,February 27 1860,1.0]  

Sentence: 221	[New York party leaders,give speech to,group,1.0]  

Sentence: 221	[New York party leaders,invited,Lincoln,1.0]  

Sentence: 221	[New York party leaders,give,speech,1.0]  

 
Sentence: 222	[Founding Fathers,little use for,popular sovereignty,0.6418043649036929]  

Sentence: 222	[Founding Fathers,had,use,1.0]  

Sentence: 222	[Fathers,had,little use for popular sovereignty,1.0]  

Sentence: 222	[Fathers,had,use for sovereignty,1.0]  

Sentence: 222	[Fathers,little use for,popular sovereignty,0.6418043649036929]  

Sentence: 222	[Fathers,use for,popular sovereignty,0.6418043649036929]  

Sentence: 222	[Fathers,had,use,1.0]  

Sentence: 222	[Founding Fathers,had,use for popular sovereignty,1.0]  

Sentence: 222	[Fathers,little use for,sovereignty,0.6418043649036929]  

Sentence: 222	[Founding Fathers,little use for,sovereignty,0.6418043649036929]  

Sentence: 222	[Founding Fathers,had,little use,1.0]  

Sentence: 222	[Fathers,had,use for popular sovereignty,1.0]  

Sentence: 222	[Founding Fathers,had,use for sovereignty,1.0]  

Sentence: 222	[Fathers,had,little use for sovereignty,1.0]  

Sentence: 222	[Fathers,had,little use,1.0]  

Sentence: 222	[Founding Fathers,use for,popular sovereignty,0.6418043649036929]  

Sentence: 222	[Founding Fathers,had,little use for popular sovereignty,1.0]  

Sentence: 222	[Founding Fathers,use for,sovereignty,0.6418043649036929]  

Sentence: 222	[Fathers,use for,sovereignty,0.6418043649036929]  

Sentence: 222	[Founding Fathers,had,little use for sovereignty,1.0]  

 
Sentence: 223	[opposition,foundation of,Republicans,0.7034849315747895]  

Sentence: 223	[foundation,required,opposition to slavery,1.0]  

Sentence: 223	[foundation,required,opposition,1.0]  

Sentence: 223	[moral foundation,required,opposition,1.0]  

Sentence: 223	[opposition,moral foundation of,Republicans,0.7034849315747895]  

Sentence: 223	[moral foundation,required,opposition to slavery,1.0]  

 
Sentence: 224	[his inelegant appearance-many,is in,audience,1.0]  

 
 
Sentence: 226	[one rival,'s state is,William H. Seward,1.0]  

Sentence: 226	[speech,appear at,event sponsored by rival 's loyalists,1.0]  

Sentence: 226	[speech,appear at,event,1.0]  

Sentence: 226	[second rival,by,loyalists,1.0]  

Sentence: 226	[speech,appear in,one rival 's own state,1.0]  

Sentence: 226	[Historian Donald,described speech as,move,1.0]  

Sentence: 226	[speech,appear at,event sponsored,1.0]  

Sentence: 226	[speech,appear in,one rival 's state,1.0]  

Sentence: 226	[Historian Donald,described,speech,1.0]  

Sentence: 226	[one rival,in,own state,1.0]  

Sentence: 226	[speech,appear in,William H. Seward,1.0]  

Sentence: 226	[speech,appear at,event sponsored by second rival 's loyalists,1.0]  

 
Sentence: 227	[Lincoln,said In,response to inquiry about his presidential intentions,1.0]  

Sentence: 227	[Lincoln,said In,response,1.0]  

Sentence: 227	[Lincoln,said In,response to inquiry,1.0]  

Sentence: 227	[Lincoln,said In,response to inquiry about his intentions,1.0]  

 
Sentence: 228	[Lincoln,has,1860 candidacy,1.0]  

 
Sentence: 229	[Illinois Republican State Convention,was,held,1.0]  

Sentence: 229	[Illinois Republican State Convention,was held On,May 9-10 1860,1.0]  

Sentence: 229	[Illinois Republican State Convention,was held in,Decatur,1.0]  

Sentence: 229	[Illinois Republican State Convention,was,On May 9-10 1860 held in Decatur,1.0]  

 
Sentence: 230	[Lincoln 's followers,organized,campaign team,1.0]  

Sentence: 230	[Lincoln,received,his endorsement run,1.0]  
